"Treat" "tot04" "tot08" "tot12" "adt04" "adt08" "adt12" "length" "width" "speed" "shoulder" "driveways" "intersections" "curves" "curvature"
"691" 0 0 0 0 916 1058 955 0.567 "<= 20" "High" "<= 3" "> 0 and <= 10" "None" ">= 1" 3.14555
"692" 0 0 0 0 1262 1298 1249.83333333333 0.579 "> 20 and < 24" "Low" "<= 3" "> 0 and <= 10" ">= 1" ">= 1" 6.7148
"693" 0 0 0 1 1337 1233 925.833333333333 0.59 "<= 20" "Low" "<= 3" "> 10" ">= 1" ">= 1" 12.0945
"694" 0 0 1 0 1236 1489 1335.16666666667 0.49 "> 20 and < 24" "High" "<= 3" "> 0 and <= 10" ">= 1" ">= 1" 3.67284
"695" 0 0 0 3 2823 2917 3222 0.604 "> 20 and < 24" "High" "<= 3" "> 0 and <= 10" ">= 1" ">= 1" 5.21011
"696" 0 0 0 0 3174 3041 2914.83333333333 0.199 "> 20 and < 24" "High" "> 6" "> 0 and <= 10" ">= 1" ">= 1" 9.1369
"697" 0 0 0 0 6097 6161 5913.33333333333 0.339 "> 20 and < 24" "Low" "> 6" "> 10" ">= 1" "None" 0
"698" 0 0 0 1 5738 5726 5715.33333333333 0.567 "> 20 and < 24" "Low" "> 3 and <= 6" "> 10" "None" ">= 1" 13.6501
"699" 0 2 3 0 5738 5726 5715.33333333333 0.536 "> 20 and < 24" "Low" "> 3 and <= 6" "> 10" "None" "None" 0
"700" 0 1 0 0 5738 5726 5715.33333333333 0.34 "> 20 and < 24" "Low" "> 3 and <= 6" "> 10" "None" "None" 0
"701" 0 0 0 0 1879 2010 2002.33333333333 0.393 "<= 20" "Low" "<= 3" "> 0 and <= 10" "None" ">= 1" 9.57436
"702" 0 1 0 0 2393 2472 2383.66666666667 0.375 "<= 20" "Low" "<= 3" "> 0 and <= 10" "None" "None" 0
"703" 0 0 1 0 2226 2134 2130 0.464 "> 20 and < 24" "Low" "> 3 and <= 6" "> 0 and <= 10" ">= 1" "None" 0
"704" 0 0 0 0 2226 2134 2130 0.498 "> 20 and < 24" "High" "<= 3" "> 0 and <= 10" "None" ">= 1" 7.69188
"705" 0 0 1 1 2089 2003 1916 0.598 "> 20 and < 24" "High" "<= 3" "> 0 and <= 10" "None" ">= 1" 15.6884
"706" 0 1 0 0 2089 2003 1916 0.663 "> 20 and < 24" "High" "<= 3" "> 0 and <= 10" ">= 1" ">= 1" 8.00745
"707" 0 0 0 1 3109 2914 2916 0.285 "<= 20" "Low" "<= 3" "> 0 and <= 10" "None" ">= 1" 8.83912
"708" 0 0 0 0 3109 2914 2916 0.258 "<= 20" "High" "<= 3" "> 0 and <= 10" "None" "None" 0
"709" 0 0 0 0 5174 5214 5005 0.536 "<= 20" "High" "> 3 and <= 6" "> 10" "None" ">= 1" 1.02178
"710" 0 0 3 0 5174 5214 5005 0.679 "<= 20" "Low" "> 3 and <= 6" "> 10" "None" "None" 0
"711" 0 0 0 0 2932 2875 2710.33333333333 0.718 "> 20 and < 24" "Low" "<= 3" "> 10" "None" ">= 1" 9.65667
"712" 0 0 0 1 1312 1369 1210.5 0.247 "<= 20" "High" "<= 3" "> 0 and <= 10" ">= 1" ">= 1" 2.80379
"713" 0 0 0 0 1341 782 793.166666666667 0.487 "<= 20" "Low" "<= 3" "> 0 and <= 10" ">= 1" ">= 1" 5.42429
"714" 0 0 1 0 1732 1638 1042 0.666 "<= 20" "Low" "<= 3" "> 10" ">= 1" ">= 1" 1.79773
"715" 0 0 0 0 714 678 840 0.513 "<= 20" "High" "<= 3" "> 0 and <= 10" ">= 1" ">= 1" 9.54158
"716" 0 1 0 0 988 1567 1367 0.101 "> 20 and < 24" "High" "<= 3" "> 0 and <= 10" ">= 1" "None" 0
"717" 0 0 0 0 988 1567 1461 0.751 "> 20 and < 24" "High" "<= 3" "> 10" "None" ">= 1" 4.77839
"718" 0 0 0 1 988 1567 1461 0.573 "> 20 and < 24" "High" "<= 3" "> 0 and <= 10" "None" ">= 1" 6.33032
"719" 0 0 0 0 988 1567 1461 0.669 "> 20 and < 24" "High" "<= 3" "> 10" "None" "None" 0
"720" 0 0 1 0 988 1567 1461 0.39 "> 20 and < 24" "High" "<= 3" "> 0 and <= 10" "None" ">= 1" 1.30298
"721" 0 0 1 1 988 1567 1461 0.395 "> 20 and < 24" "High" "<= 3" "> 0 and <= 10" "None" ">= 1" 4.68118
"722" 0 0 0 0 988 1567 1461 0.501 "> 20 and < 24" "High" "<= 3" "> 0 and <= 10" "None" "None" 0
"723" 0 0 0 0 988 1567 1461 0.371 "> 20 and < 24" "High" "<= 3" "> 10" "None" ">= 1" 3.87685
"724" 0 1 0 0 988 1567 1461 0.253 "<= 20" "Low" "<= 3" "> 0 and <= 10" "None" ">= 1" 2.12134
"725" 0 0 0 0 988 1567 1461 0.143 ">= 24" "High" "<= 3" "> 10" "None" "None" 0
"726" 0 2 1 0 1009 1633 1531.66666666667 0.673 "<= 20" "High" "<= 3" "> 0 and <= 10" "None" ">= 1" 5.56021
"727" 0 0 2 0 1009 1633 1531.66666666667 0.689 "<= 20" "High" "<= 3" "> 0 and <= 10" "None" ">= 1" 6.92734
"728" 0 1 2 0 1009 1633 1531.66666666667 0.499 "<= 20" "Low" "<= 3" "> 10" ">= 1" ">= 1" 16.6759
"729" 0 2 0 0 6621 6300 5698 0.728 "> 20 and < 24" "High" "> 3 and <= 6" "> 10" ">= 1" ">= 1" 0.885645
"730" 0 0 0 1 8941 9221 7795.83333333333 0.457 "> 20 and < 24" "High" "> 3 and <= 6" "> 0 and <= 10" ">= 1" "None" 0
"731" 0 0 1 0 1981 1882 1899.66666666667 0.602 ">= 24" "High" "<= 3" "> 0 and <= 10" ">= 1" ">= 1" 1.75655
"732" 0 0 0 0 1981 1882 1899.66666666667 0.443 ">= 24" "High" "<= 3" "> 0 and <= 10" "None" "None" 0
"733" 0 0 0 0 1981 1882 1899.66666666667 0.666 ">= 24" "High" "<= 3" "> 0 and <= 10" "None" ">= 1" 3.78455
"734" 0 0 0 0 1981 1882 1899.66666666667 0.478 ">= 24" "High" "> 3 and <= 6" "> 0 and <= 10" "None" ">= 1" 3.9324
"735" 0 0 1 0 1981 1882 1899.66666666667 0.461 ">= 24" "High" "<= 3" "> 0 and <= 10" "None" ">= 1" 5.15574
"736" 0 0 0 0 1981 1882 1899.66666666667 0.485 ">= 24" "High" "> 3 and <= 6" "> 0 and <= 10" "None" ">= 1" 2.82942
"737" 0 0 1 0 1981 1882 1899.66666666667 0.492 ">= 24" "High" "<= 3" "> 0 and <= 10" "None" "None" 0
"738" 0 1 0 0 1801 1740 1717.83333333333 0.657 ">= 24" "High" "> 3 and <= 6" "> 0 and <= 10" ">= 1" "None" 0
"739" 0 0 0 0 2517 2608 2670.16666666667 0.533 ">= 24" "High" "<= 3" "> 0 and <= 10" ">= 1" ">= 1" 4.85743
"740" 0 0 0 0 2011 2083 1880.33333333333 0.366 "<= 20" "High" "> 3 and <= 6" "> 0 and <= 10" ">= 1" ">= 1" 10.2432
"741" 0 0 1 0 2011 2083 1880.33333333333 0.562 "<= 20" "High" "<= 3" "> 0 and <= 10" "None" "None" 0
"742" 0 0 0 0 2011 2083 1880.33333333333 0.444 "<= 20" "High" "<= 3" "> 0 and <= 10" "None" "None" 0
"743" 0 0 0 0 3035 2530 2292 0.413 "<= 20" "High" "> 3 and <= 6" "> 0 and <= 10" ">= 1" ">= 1" 4.24369
"744" 0 0 0 0 1381 866 864.333333333333 0.5 "> 20 and < 24" "High" "<= 3" "> 10" ">= 1" ">= 1" 6.22027
"745" 0 0 0 0 1381 866 864.333333333333 0.655 "> 20 and < 24" "High" "<= 3" "> 0 and <= 10" "None" ">= 1" 4.65966
"746" 0 0 0 0 1381 866 864.333333333333 0.411 "> 20 and < 24" "High" "<= 3" "> 0 and <= 10" "None" ">= 1" 12.6735
"747" 0 0 0 0 1381 866 864.333333333333 0.509 "> 20 and < 24" "High" "<= 3" "> 0 and <= 10" "None" ">= 1" 14.7866
"748" 0 1 1 1 7637 6539 6526.66666666667 0.52 "> 20 and < 24" "High" "> 3 and <= 6" "> 10" "None" "None" 0
"749" 0 1 1 0 7637 6539 6526.66666666667 0.446 "> 20 and < 24" "High" "> 3 and <= 6" "> 10" "None" "None" 0
"750" 0 1 0 1 4575 4273 4270 0.448 "> 20 and < 24" "High" "> 3 and <= 6" "> 10" "None" ">= 1" 2.38306
"751" 0 0 1 0 2724 2508 2615 0.383 ">= 24" "High" "> 3 and <= 6" "> 0 and <= 10" ">= 1" ">= 1" 4.70954
"752" 0 0 0 1 1826 1712 1681.66666666667 0.679 "> 20 and < 24" "Low" "> 3 and <= 6" "> 0 and <= 10" "None" ">= 1" 16.5492
"753" 0 0 0 1 1826 1712 1681.66666666667 0.27 "> 20 and < 24" "High" "> 3 and <= 6" "> 0 and <= 10" "None" ">= 1" 7.6109
"754" 0 2 0 0 1826 1712 1681.66666666667 0.56 "> 20 and < 24" "High" "> 3 and <= 6" "> 0 and <= 10" "None" ">= 1" 2.86204
"755" 0 0 0 1 1826 1712 1812.83333333333 0.492 "> 20 and < 24" "High" "> 3 and <= 6" "> 0 and <= 10" ">= 1" ">= 1" 16.9478
"756" 0 1 0 0 1375 1479 1368.66666666667 0.336 "<= 20" "Low" "<= 3" "> 0 and <= 10" ">= 1" ">= 1" 38.6264
"757" 0 0 3 1 2332 2417 2518.39 0.169 ">= 24" "High" "> 6" "None" ">= 1" ">= 1" 7.00438
"758" 0 1 0 1 3447 3571 4852.5 0.434 "<= 20" "Low" "> 6" "> 10" ">= 1" "None" 0
"759" 0 0 1 0 5899 6054 7068.5 0.4 ">= 24" "High" "> 6" "> 0 and <= 10" ">= 1" "None" 0
"760" 0 0 0 0 1760 1824 1733.66666666667 0.475 "> 20 and < 24" "High" "> 3 and <= 6" "> 10" "None" "None" 0
"761" 0 0 0 0 1760 1824 1733.66666666667 0.4 ">= 24" "Low" "> 3 and <= 6" "> 10" "None" "None" 0
"762" 0 0 1 2 1760 1824 1733.66666666667 0.375 ">= 24" "Low" "> 3 and <= 6" "> 0 and <= 10" "None" "None" 0
"763" 0 1 0 0 1350 1564 1555 0.24 "> 20 and < 24" "High" "<= 3" "> 0 and <= 10" ">= 1" "None" 0
"764" 0 3 1 2 7227 7153 8397.66666666667 0.479 "> 20 and < 24" "Low" "> 3 and <= 6" "> 10" ">= 1" "None" 0
"765" 0 0 0 3 4153 5012 5015 0.498 "> 20 and < 24" "High" "<= 3" "> 0 and <= 10" "None" "None" 0
"766" 0 0 3 0 4153 5012 5015 0.524 "> 20 and < 24" "High" "<= 3" "> 0 and <= 10" ">= 1" "None" 0
"767" 0 2 2 0 4153 5012 5015 0.38 "> 20 and < 24" "Low" "<= 3" "> 10" "None" "None" 0
"768" 0 1 0 0 4153 5012 5015 0.188 ">= 24" "Low" "<= 3" "> 0 and <= 10" "None" ">= 1" 5.82849
"769" 0 0 0 0 4193 3638 3639.66666666667 0.648 "> 20 and < 24" "High" "<= 3" "> 0 and <= 10" "None" "None" 0
"770" 0 1 1 0 4193 3638 3639.66666666667 0.577 "> 20 and < 24" "Low" "<= 3" "> 10" "None" "None" 0
"771" 0 0 0 1 4193 3638 3639.66666666667 0.397 "> 20 and < 24" "Low" "<= 3" "> 0 and <= 10" "None" "None" 0
"772" 0 2 2 1 4193 3638 3639.66666666667 0.269 "> 20 and < 24" "Low" "> 3 and <= 6" "> 0 and <= 10" ">= 1" ">= 1" 10.4892
"773" 0 1 0 1 5993 7121 6215 0.471 ">= 24" "Low" "<= 3" "> 0 and <= 10" ">= 1" ">= 1" 6.4951
"774" 0 2 2 0 5993 7121 6215 0.647 "> 20 and < 24" "Low" "<= 3" "> 10" "None" ">= 1" 9.98632
"775" 0 0 0 0 4228 3976 3978 0.464 "> 20 and < 24" "Low" "<= 3" "> 0 and <= 10" "None" "None" 0
"776" 0 0 0 0 4228 3976 3978 0.283 "> 20 and < 24" "Low" "<= 3" "> 10" "None" "None" 0
"777" 0 0 0 1 4228 3976 3978 0.397 "> 20 and < 24" "High" "<= 3" "> 0 and <= 10" "None" "None" 0
"778" 0 0 0 0 2436 2499 2060 0.4 "> 20 and < 24" "Low" "> 3 and <= 6" "> 0 and <= 10" "None" ">= 1" 3.11625
"779" 0 0 0 1 4001 4105 4364.66666666667 0.281 ">= 24" "Low" "> 3 and <= 6" "> 0 and <= 10" ">= 1" ">= 1" 7.80424
"780" 0 0 3 2 10838 11009 10108 0.521 ">= 24" "Low" "<= 3" "> 10" ">= 1" ">= 1" 4.28437
"781" 0 0 1 0 874 896 689.666666666667 0.242 ">= 24" "Low" "> 3 and <= 6" "> 0 and <= 10" ">= 1" ">= 1" 5.9723
"782" 0 0 0 0 881 761 1183.83333333333 0.589 "<= 20" "Low" "<= 3" "> 10" ">= 1" ">= 1" 5.35245
"783" 0 1 0 0 4780 4676 4543.66666666667 0.433 ">= 24" "Low" "<= 3" "> 10" "None" ">= 1" 10.2538
"784" 0 2 0 0 4780 4676 4543.66666666667 0.515 ">= 24" "Low" "<= 3" "> 0 and <= 10" "None" ">= 1" 2.92021
"785" 0 0 0 2 4780 4676 4543.66666666667 0.616 ">= 24" "Low" "<= 3" "> 10" "None" ">= 1" 5.60926
"786" 0 2 0 1 4780 4676 4543.66666666667 0.304 ">= 24" "Low" "<= 3" "> 10" ">= 1" ">= 1" 4.12711
"787" 0 1 1 2 7439 8677 8306 0.491 ">= 24" "Low" "<= 3" "> 0 and <= 10" ">= 1" ">= 1" 8.82683
"788" 0 1 2 0 8279 7363 8072.66666666667 0.438 ">= 24" "Low" "> 3 and <= 6" "> 10" "None" ">= 1" 5.41831
"789" 0 0 1 0 8909 8432 8664.83333333333 0.655 ">= 24" "Low" "<= 3" "> 10" ">= 1" ">= 1" 0.13022
"790" 0 0 1 0 7262 8491 6474.05666666667 0.571 "> 20 and < 24" "Low" "> 3 and <= 6" "> 10" ">= 1" ">= 1" 12.2248
"791" 0 0 0 0 1575 1494 1300.33333333333 0.438 "> 20 and < 24" "Low" "> 3 and <= 6" "> 0 and <= 10" "None" ">= 1" 10.0358
"792" 0 0 0 1 1575 1494 1300.33333333333 0.384 "> 20 and < 24" "Low" "> 3 and <= 6" "> 0 and <= 10" "None" "None" 0
"793" 0 0 1 0 4331 5203 4619 0.166 "> 20 and < 24" "Low" "> 3 and <= 6" "> 0 and <= 10" ">= 1" "None" 0
"794" 0 2 1 0 6987 6207 6037.33333333333 0.568 "> 20 and < 24" "Low" "> 3 and <= 6" "> 10" ">= 1" ">= 1" 7.28954
"795" 0 0 1 1 6987 6207 6037.33333333333 0.502 "> 20 and < 24" "High" "> 3 and <= 6" "> 0 and <= 10" "None" ">= 1" 5.16538
"796" 0 0 0 1 6987 6207 6037.33333333333 0.399 "> 20 and < 24" "High" "> 3 and <= 6" "> 0 and <= 10" "None" "None" 0
"797" 0 1 0 2 6987 6207 6037.33333333333 0.522 "> 20 and < 24" "High" "> 3 and <= 6" "> 10" "None" "None" 0
"798" 0 2 1 0 6987 6207 6037.33333333333 0.613 "> 20 and < 24" "High" "> 3 and <= 6" "> 0 and <= 10" ">= 1" ">= 1" 4.42781
"799" 0 0 0 2 6987 6207 6037.33333333333 0.646 "> 20 and < 24" "High" "> 3 and <= 6" "> 10" "None" ">= 1" 3.99831
"800" 0 0 0 0 6987 6207 6037.33333333333 0.242 "> 20 and < 24" "High" "> 3 and <= 6" "> 0 and <= 10" "None" "None" 0
"801" 0 0 1 1 6987 6207 6037.33333333333 0.508 "> 20 and < 24" "High" "> 3 and <= 6" "> 0 and <= 10" "None" "None" 0
"802" 0 2 0 0 6987 6207 6037.33333333333 0.318 "> 20 and < 24" "High" "> 3 and <= 6" "> 0 and <= 10" "None" "None" 0
"803" 0 1 0 0 6987 6207 6037.33333333333 0.298 "> 20 and < 24" "High" "> 3 and <= 6" "> 0 and <= 10" "None" "None" 0
"804" 0 1 2 1 8654 8362 6606.83333333333 0.582 "> 20 and < 24" "High" "> 3 and <= 6" "> 0 and <= 10" "None" ">= 1" 2.83643
"805" 0 1 3 1 8428 8301 8201.16666666667 0.495 "> 20 and < 24" "High" "> 6" "> 10" ">= 1" ">= 1" 3.14467
"806" 0 1 2 0 8428 8301 8436.33333333333 0.368 "> 20 and < 24" "High" "> 6" "> 0 and <= 10" "None" ">= 1" 5.26616
"807" 0 2 3 1 8428 8301 8436.33333333333 0.709 "> 20 and < 24" "Low" "> 6" "> 10" ">= 1" "None" 0
"808" 0 0 1 2 8104 7710 6963.66666666667 0.473 "> 20 and < 24" "Low" "> 3 and <= 6" "> 0 and <= 10" ">= 1" "None" 0
"809" 0 1 1 1 2244 2528 2490.83333333333 0.703 ">= 24" "Low" "<= 3" "> 0 and <= 10" ">= 1" ">= 1" 28.9841
"810" 0 1 1 2 11672 12085 12534 0.618 "> 20 and < 24" "High" "> 6" "> 0 and <= 10" ">= 1" "None" 0
"811" 0 0 0 1 5599 5615 5664.83333333333 0.525 ">= 24" "Low" "> 3 and <= 6" "> 10" ">= 1" ">= 1" 0.743666
"812" 0 2 1 1 5295 5739 4785.5 0.712 "> 20 and < 24" "High" "> 3 and <= 6" "> 10" ">= 1" "None" 0
"813" 0 0 2 0 5857 5030 4965.83333333333 0.696 ">= 24" "High" "> 3 and <= 6" "> 0 and <= 10" ">= 1" ">= 1" 6.44707
"814" 0 0 1 0 4268 4684 4354.16666666667 0.357 "> 20 and < 24" "High" "<= 3" "> 0 and <= 10" ">= 1" "None" 0
"815" 0 0 0 2 4268 4684 4260.33333333333 0.662 "> 20 and < 24" "High" "<= 3" "> 10" "None" ">= 1" 3.59659
"816" 0 0 1 2 6333 6302 6012.33333333333 0.47 "> 20 and < 24" "Low" "<= 3" "> 0 and <= 10" "None" ">= 1" 3.54173
"817" 0 0 2 1 6333 6302 6012.33333333333 0.297 "> 20 and < 24" "Low" "<= 3" "> 10" "None" "None" 0
"818" 0 4 0 0 6333 6302 6012.33333333333 0.485 "> 20 and < 24" "Low" "<= 3" "> 10" "None" ">= 1" 6.19077
"819" 0 1 2 0 5701 6656 6528.16666666667 0.486 "> 20 and < 24" "Low" "<= 3" "> 10" ">= 1" "None" 0
"820" 0 1 2 1 13084 13846 14541.3333333333 0.39 ">= 24" "Low" "> 3 and <= 6" "> 0 and <= 10" "None" ">= 1" 4.60531
"821" 0 1 0 0 4581 2347 2390 0.473 "> 20 and < 24" "High" "> 3 and <= 6" "> 0 and <= 10" ">= 1" ">= 1" 2.25181
"822" 0 0 0 0 4581 2347 2390 0.475 "> 20 and < 24" "High" "> 3 and <= 6" "> 0 and <= 10" ">= 1" ">= 1" 4.12255
"823" 0 1 0 0 4581 2347 2390 0.346 "> 20 and < 24" "High" "> 3 and <= 6" "> 0 and <= 10" "None" "None" 0
"824" 0 1 2 0 2507 3500 3371 0.501 ">= 24" "High" "> 3 and <= 6" "> 0 and <= 10" ">= 1" ">= 1" 2.5744
"825" 0 2 0 0 7174 6570 6085 0.316 "> 20 and < 24" "Low" "> 3 and <= 6" "> 10" "None" ">= 1" 7.66514
"826" 0 0 0 0 5692 5048 4557 0.701 "<= 20" "Low" "> 3 and <= 6" "> 10" ">= 1" ">= 1" 6.12475
"827" 0 1 0 0 4460 3573 3220 0.171 ">= 24" "Low" "> 3 and <= 6" "> 0 and <= 10" ">= 1" ">= 1" 48.6473
"828" 0 0 0 0 4373 2533 2761.33333333333 0.572 "<= 20" "Low" "> 3 and <= 6" "> 10" ">= 1" ">= 1" 3.87499
"829" 0 0 0 0 3256 3238 3220.33333333333 0.271 "<= 20" "Low" "> 3 and <= 6" "> 0 and <= 10" ">= 1" ">= 1" 5.61361
"830" 0 0 0 0 1334 1358 1378.66666666667 0.22 "<= 20" "Low" "> 3 and <= 6" "> 10" ">= 1" "None" 0
"831" 0 0 0 1 1351 1239 1331 0.674 "<= 20" "Low" "> 3 and <= 6" "> 10" "None" ">= 1" 16.0614
"832" 0 2 2 0 5405 4194 4972.66666666667 0.575 ">= 24" "Low" "> 6" "> 10" ">= 1" "None" 0
"833" 0 0 0 2 3291 3700 3738 0.492 ">= 24" "Low" "<= 3" "> 0 and <= 10" ">= 1" ">= 1" 6.5028
"834" 0 0 0 0 1895 1616 2064.83333333333 0.751 "<= 20" "High" "<= 3" "> 0 and <= 10" ">= 1" ">= 1" 10.025
"835" 0 0 0 2 8438 8445 7406.66666666667 0.412 "> 20 and < 24" "High" "> 3 and <= 6" "> 0 and <= 10" "None" ">= 1" 6.12742
"836" 0 0 0 1 8438 8445 7406.66666666667 0.388 "> 20 and < 24" "High" "> 3 and <= 6" "> 0 and <= 10" "None" ">= 1" 5.70751
"837" 0 0 1 1 8438 8445 7406.66666666667 0.474 "<= 20" "High" "<= 3" "> 0 and <= 10" "None" ">= 1" 4.03388
"838" 0 1 2 1 8438 8445 7406.66666666667 0.67 "> 20 and < 24" "High" "<= 3" "> 0 and <= 10" "None" ">= 1" 0.832003
"839" 0 0 1 1 8438 8445 7406.66666666667 0.486 "> 20 and < 24" "High" "<= 3" "> 0 and <= 10" ">= 1" "None" 0
"840" 0 1 1 0 8438 8445 7406.66666666667 0.564 "> 20 and < 24" "High" "<= 3" "> 0 and <= 10" "None" ">= 1" 1.59974
"841" 0 2 0 0 8438 8445 7448.66666666667 0.455 "> 20 and < 24" "High" "<= 3" "> 10" ">= 1" ">= 1" 3.27779
"842" 0 1 0 2 11802 11455 11551 0.616 ">= 24" "Low" "<= 3" "> 10" ">= 1" ">= 1" 6.89078
"843" 0 2 0 2 7569 7902 6426.16666666667 0.662 "> 20 and < 24" "Low" "> 3 and <= 6" "> 10" ">= 1" "None" 0
"844" 0 0 0 0 6403 7893 7955.66666666667 0.506 "> 20 and < 24" "High" "> 6" "> 0 and <= 10" ">= 1" "None" 0
"845" 0 0 0 1 6403 7893 7955.66666666667 0.314 "> 20 and < 24" "High" "> 6" "> 0 and <= 10" "None" "None" 0
"846" 0 1 0 0 6403 7893 7955.66666666667 0.473 "> 20 and < 24" "High" "> 6" "> 0 and <= 10" "None" "None" 0
"847" 0 0 0 0 6403 7893 7955.66666666667 0.346 "> 20 and < 24" "High" "> 6" "> 0 and <= 10" "None" "None" 0
"848" 0 0 0 0 6403 7893 7955.66666666667 0.352 "> 20 and < 24" "High" "> 6" "> 0 and <= 10" "None" "None" 0
"849" 0 0 0 0 6403 7893 7955.66666666667 0.338 "> 20 and < 24" "High" "> 6" "> 0 and <= 10" "None" "None" 0
"850" 0 1 0 1 2477 2281 2279.83333333333 0.378 "> 20 and < 24" "Low" "<= 3" "> 0 and <= 10" ">= 1" ">= 1" 10.8865
"851" 0 0 1 0 1932 1901 1523.16666666667 0.453 "<= 20" "Low" "<= 3" "> 0 and <= 10" ">= 1" ">= 1" 23.1497
"852" 0 1 0 0 1670 1543 1599.27666666667 0.729 ">= 24" "Low" "<= 3" "> 10" ">= 1" "None" 0
"853" 0 1 4 1 5210 4293 4405.5 0.599 ">= 24" "Low" "<= 3" "> 10" ">= 1" ">= 1" 4.5561
"854" 0 1 1 1 5210 4293 4178.33333333333 0.438 ">= 24" "Low" "<= 3" "> 0 and <= 10" "None" ">= 1" 7.60131
"855" 0 2 1 1 5210 4293 4178.33333333333 0.353 ">= 24" "Low" "<= 3" "> 0 and <= 10" "None" ">= 1" 6.75284
"856" 0 0 1 0 5210 4293 4178.33333333333 0.541 ">= 24" "Low" "<= 3" "> 10" "None" ">= 1" 5.65187
"857" 0 2 3 0 4873 5026 4988.16666666667 0.41 ">= 24" "High" "> 3 and <= 6" "None" ">= 1" ">= 1" 3.31932
"858" 0 2 4 2 6430 6791 6390.33333333333 0.745 ">= 24" "High" "> 3 and <= 6" "> 10" "None" ">= 1" 5.52793
"859" 0 2 1 1 6430 6791 6390.33333333333 0.535 ">= 24" "Low" "> 3 and <= 6" "> 0 and <= 10" "None" ">= 1" 6.07042
"860" 0 0 3 1 7375 6791 6779.55666666667 0.39 ">= 24" "Low" "> 3 and <= 6" "> 0 and <= 10" ">= 1" ">= 1" 5.25968
"861" 0 0 1 1 7375 6791 7137.66666666667 0.592 ">= 24" "Low" "> 3 and <= 6" "> 0 and <= 10" "None" ">= 1" 6.7261
"862" 0 0 1 0 2901 2655 2909.94333333333 0.567 "<= 20" "Low" "<= 3" "> 10" ">= 1" ">= 1" 7.38287
"863" 0 1 1 0 7990 7702 7837.66666666667 0.526 ">= 24" "Low" "> 3 and <= 6" "> 0 and <= 10" ">= 1" ">= 1" 1.2425
"864" 0 0 0 0 1283 945 940.333333333333 0.324 "<= 20" "Low" "<= 3" "> 0 and <= 10" ">= 1" ">= 1" 7.82004
"865" 0 1 1 3 1283 945 940.333333333333 0.539 "<= 20" "Low" "<= 3" "> 0 and <= 10" "None" ">= 1" 9.10454
"866" 0 0 0 1 1283 945 940.333333333333 0.47 "<= 20" "Low" "<= 3" "None" "None" ">= 1" 5.01589
"867" 0 1 0 0 1283 945 940.333333333333 0.483 "<= 20" "Low" "<= 3" "None" ">= 1" "None" 0
"868" 0 1 1 0 6559 6260 5687.16666666667 0.549 "> 20 and < 24" "Low" "<= 3" "> 0 and <= 10" ">= 1" ">= 1" 5.48397
"869" 0 0 0 0 1261 1302 920.333333333333 0.504 "> 20 and < 24" "Low" "<= 3" "> 0 and <= 10" "None" ">= 1" 3.67662
"870" 0 0 0 0 1261 1302 920.333333333333 0.447 "> 20 and < 24" "Low" "<= 3" "> 0 and <= 10" ">= 1" ">= 1" 3.17058
"871" 0 0 0 0 1591 1642 1752.5 0.433 "> 20 and < 24" "Low" "<= 3" "> 0 and <= 10" ">= 1" ">= 1" 1.63993
"872" 0 0 0 0 1591 1642 1648.66666666667 0.447 "> 20 and < 24" "Low" "<= 3" "> 10" "None" ">= 1" 4.02395
"873" 0 0 0 0 1591 1642 1648.66666666667 0.498 "> 20 and < 24" "Low" "<= 3" "> 10" "None" ">= 1" 2.88333
"874" 0 0 0 0 1591 1642 1648.66666666667 0.501 "> 20 and < 24" "High" "<= 3" "> 0 and <= 10" "None" ">= 1" 7.55593
"875" 0 0 0 0 1591 1642 1648.66666666667 0.445 "> 20 and < 24" "Low" "<= 3" "None" "None" ">= 1" 0.963669
"876" 0 0 0 2 1591 1642 1648.66666666667 0.453 "> 20 and < 24" "Low" "<= 3" "None" "None" ">= 1" 3.04542
"877" 0 1 0 0 1591 1642 1648.66666666667 0.471 "> 20 and < 24" "Low" "<= 3" "> 0 and <= 10" "None" ">= 1" 4.68174
"878" 0 0 2 0 1591 1642 1648.66666666667 0.471 "> 20 and < 24" "Low" "<= 3" "> 0 and <= 10" "None" ">= 1" 6.14023
"879" 0 0 0 0 1591 1642 1648.66666666667 0.522 "> 20 and < 24" "Low" "<= 3" "None" "None" ">= 1" 7.58513
"880" 0 0 0 0 1591 1642 1648.66666666667 0.425 "> 20 and < 24" "Low" "<= 3" "None" "None" ">= 1" 3.49536
"881" 0 0 0 0 1591 1642 1648.66666666667 0.479 "> 20 and < 24" "Low" "<= 3" "> 0 and <= 10" "None" ">= 1" 5.35184
"882" 0 0 0 0 1591 1642 1648.66666666667 0.487 "> 20 and < 24" "Low" "<= 3" "None" "None" ">= 1" 3.91358
"883" 0 0 0 1 1591 1642 1648.66666666667 0.432 "> 20 and < 24" "High" "> 6" "> 0 and <= 10" ">= 1" ">= 1" 7.22007
"884" 0 0 0 0 1591 1642 1648.66666666667 0.544 "> 20 and < 24" "High" "<= 3" "> 10" "None" ">= 1" 40.375
"885" 0 1 0 0 1591 1642 1648.66666666667 0.483 "> 20 and < 24" "High" "> 6" "> 0 and <= 10" "None" ">= 1" 11.9292
"886" 0 0 1 0 1591 1642 1648.66666666667 0.456 "<= 20" "High" "<= 3" "> 0 and <= 10" "None" ">= 1" 4.42749
